userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,category,sub_topic,top_emotion,emotion_confidence,risk_score,priority_level
User_7846,,Very Good,5,0,4.554.10001,2024-12-02 15:07:03,,,4.554.10001,Positive,Value for Money,admiration,0.9446191191673279,0.9446191191673279,Non-Actionable
User_1711,,Very Good,5,0,4.551.10000,2024-12-14 22:46:11,,,4.551.10000,Positive,Value for Money,admiration,0.9446191191673279,0.9446191191673279,Non-Actionable
User_3221,,Very Good,5,0,4.555.10003,2024-12-11 20:56:18,,,4.555.10003,Positive,Value for Money,admiration,0.9446191191673279,0.9446191191673279,Non-Actionable
User_10671,,Very Good,5,0,4.553.10000,2024-11-27 12:41:55,,,4.553.10000,Positive,Value for Money,admiration,0.9446191191673279,0.9446191191673279,Non-Actionable
User_1973,,Very Good,5,0,4.556.10005,2024-12-14 12:31:05,,,4.556.10005,Positive,Value for Money,admiration,0.9446191191673279,0.9446191191673279,Non-Actionable
User_10258,,Very Good,5,0,4.554.10001,2024-11-28 06:57:18,,,4.554.10001,Positive,Value for Money,admiration,0.9446191191673279,0.9446191191673279,Non-Actionable
User_8162,,"Excellent driver,good driving skill, very polite and very helpful",5,0,4.554.10001,2024-12-02 01:37:09,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9446151852607727,0.9446151852607727,Non-Actionable
User_2977,,Nice experience Driver Was Good & Professional,5,0,4.555.10003,2024-12-12 10:53:59,,,4.555.10003,Positive,Driver Professionalism,admiration,0.9446142315864563,0.9446142315864563,Non-Actionable
User_2175,,Love it makes it much easier to get around,5,0,4.556.10005,2024-12-14 01:13:12,,,4.556.10005,Positive,Value for Money,love,0.9446026682853699,0.9446026682853699,Non-Actionable
User_8140,,Still keeping it real.... awesome always,5,0,4.543.10001,2024-12-02 03:03:39,,,4.543.10001,Positive,Driver Professionalism,admiration,0.9446006417274475,0.9446006417274475,Non-Actionable
User_6145,,Very good price friendly driver.,5,0,4.554.10001,2024-12-05 16:52:01,,,4.554.10001,Positive,Value for Money,admiration,0.944595217704773,0.944595217704773,Non-Actionable
User_2726,,He is very intelligent and kind person,5,0,4.556.10005,2024-12-12 22:26:59,,,4.556.10005,Positive,Value for Money,admiration,0.9445712566375732,0.9445712566375732,Non-Actionable
User_9894,,Nice app must try👍👍,5,0,4.554.10001,2024-11-28 23:46:31,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9445293545722961,0.9445293545722961,Non-Actionable
User_3136,,Nyc trip your capitan beheviour good,5,0,4.555.10003,2024-12-12 00:25:09,,,4.555.10003,Positive,Driver Professionalism,neutral,0.944520115852356,0.944520115852356,Non-Actionable
User_7707,,Best service. I recommend,5,0,4.554.10001,2024-12-02 19:59:52,,,4.554.10001,Positive,Value for Money,admiration,0.9445164799690247,0.9445164799690247,Non-Actionable
User_8263,,Very good and friendly,5,0,4.554.10001,2024-12-01 21:43:58,,,4.554.10001,Positive,Value for Money,admiration,0.9445148706436157,0.9445148706436157,Non-Actionable
User_11480,,I love Uber,5,0,4.553.10000,2024-11-25 22:23:03,,,4.553.10000,Positive,Value for Money,love,0.9445118308067322,0.9445118308067322,Non-Actionable
User_5197,,I love Uber,5,0,4.555.10003,2024-12-07 16:30:54,,,4.555.10003,Positive,Value for Money,love,0.9445118308067322,0.9445118308067322,Non-Actionable
User_6490,,I love Uber,5,0,4.555.10003,2024-12-04 23:26:53,,,4.555.10003,Positive,Value for Money,love,0.9445118308067322,0.9445118308067322,Non-Actionable
User_9526,,Good ride . Cooperative,5,0,4.553.10000,2024-11-29 18:32:39,,,4.553.10000,Positive,Driver Professionalism,admiration,0.9444975852966309,0.9444975852966309,Non-Actionable
User_11394,,Very nice driver,5,0,4.553.10000,2024-11-26 03:33:43,,,4.553.10000,Positive,Driver Professionalism,admiration,0.9444958567619324,0.9444958567619324,Non-Actionable
User_10330,,Very nice driver,5,0,4.554.10001,2024-11-28 00:58:44,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9444958567619324,0.9444958567619324,Non-Actionable
User_3772,,Very nice driver,5,0,4.555.10003,2024-12-10 15:51:28,,,4.555.10003,Positive,Driver Professionalism,admiration,0.9444958567619324,0.9444958567619324,Non-Actionable
User_1805,,Very good person nice behaviour,5,0,4.556.10005,2024-12-14 19:18:09,,,4.556.10005,Positive,Value for Money,admiration,0.9444490671157837,0.9444490671157837,Non-Actionable
User_6920,,First time user - great service,5,0,4.554.10001,2024-12-04 06:09:25,,,4.554.10001,Positive,Value for Money,admiration,0.9444471597671509,0.9444471597671509,Non-Actionable
User_7857,,I loved uber,5,0,4.554.10001,2024-12-02 14:43:45,,,4.554.10001,Positive,Value for Money,love,0.9444403648376465,0.9444403648376465,Non-Actionable
User_10673,,Great apps,5,0,4.553.10000,2024-11-27 12:39:47,,,4.553.10000,Positive,Value for Money,admiration,0.944426953792572,0.944426953792572,Non-Actionable
User_11063,,Very Nice Experience,5,0,4.553.10000,2024-11-26 19:05:52,,,4.553.10000,Positive,Value for Money,admiration,0.9444188475608826,0.9444188475608826,Non-Actionable
User_1947,,"It's an amazing journey, I am getting good offers. I thank uber .",5,0,4.556.10005,2024-12-14 13:40:54,,,4.556.10005,Positive,Value for Money,gratitude,0.9444083571434021,0.9444083571434021,Non-Actionable
User_4559,,Good 👍🏻👍🏻,5,0,4.555.10003,2024-12-08 22:28:15,,,4.555.10003,Positive,Value for Money,admiration,0.9444020986557007,0.9444020986557007,Non-Actionable
User_5658,,Amazing and fast trip,5,0,4.553.10000,2024-12-06 17:22:56,,,4.553.10000,Positive,Value for Money,admiration,0.9443947672843933,0.9443947672843933,Non-Actionable
User_322,,Excellent.app,5,0,4.556.10005,2024-12-17 22:16:16,,,4.556.10005,Positive,Value for Money,admiration,0.9443666934967041,0.9443666934967041,Non-Actionable
User_10708,,Best 👌,5,0,4.553.10000,2024-11-27 11:07:09,,,4.553.10000,Positive,Value for Money,admiration,0.9443110823631287,0.9443110823631287,Non-Actionable
User_8347,,Love your experience...!,5,0,4.554.10001,2024-12-01 18:37:45,,,4.554.10001,Positive,Value for Money,love,0.9443102478981018,0.9443102478981018,Non-Actionable
User_3155,,Amazing app for traveling place to place,5,0,4.555.10003,2024-12-11 23:27:40,,,4.555.10003,Positive,Value for Money,admiration,0.9442993998527527,0.9442993998527527,Non-Actionable
User_9258,,Very nice and respectful driver,5,0,4.554.10001,2024-11-30 05:00:07,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9442853331565857,0.9442853331565857,Non-Actionable
User_5840,,Good driver. Car is in good condition.,5,0,4.303.10002,2024-12-06 09:24:31,,,4.303.10002,Positive,Driver Professionalism,admiration,0.944240152835846,0.944240152835846,Non-Actionable
User_7464,,Excellent and safely drive,5,0,4.554.10001,2024-12-03 06:45:59,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9441705346107483,0.9441705346107483,Non-Actionable
User_90,,Nice service,5,0,4.556.10005,2024-12-18 12:54:51,,,4.556.10005,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_7772,,Nice service,5,0,4.543.10001,2024-12-02 17:37:45,,,4.543.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_3633,,Nice service,5,0,4.555.10003,2024-12-10 21:24:28,,,4.555.10003,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_9449,,Nice service,4,0,4.554.10001,2024-11-29 21:02:14,,,4.554.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_4232,,Nice service,5,0,4.555.10003,2024-12-09 15:26:53,,,4.555.10003,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_4586,,Nice service,5,0,4.555.10003,2024-12-08 21:39:28,,,4.555.10003,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_9503,,Nice service,5,0,4.554.10001,2024-11-29 19:21:11,,,4.554.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_6945,,Nice service,5,0,4.554.10001,2024-12-04 04:37:43,,,4.554.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_7900,,Nice service,5,0,4.554.10001,2024-12-02 13:21:13,,,4.554.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_10279,,Nice service,5,0,4.554.10001,2024-11-28 05:50:02,,,4.554.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_2444,,Nice service,5,0,4.555.10003,2024-12-13 14:04:37,,,4.555.10003,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_11179,,Nice service,5,0,4.553.10000,2024-11-26 14:30:45,,,4.553.10000,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_9712,,Nice service,5,0,4.554.10001,2024-11-29 11:17:03,,,4.554.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_11169,,Nice service,5,0,4.553.10000,2024-11-26 14:58:52,,,4.553.10000,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_7422,,Nice service,5,0,4.554.10001,2024-12-03 08:33:17,,,4.554.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_8229,,Nice service,5,0,4.554.10001,2024-12-01 22:45:24,,,4.554.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_7267,,Nice service,5,0,4.554.10001,2024-12-03 15:07:10,,,4.554.10001,Positive,Value for Money,admiration,0.944170355796814,0.944170355796814,Non-Actionable
User_628,,Service has been good drivers have been very good,5,0,4.555.10003,2024-12-17 07:00:42,,,4.555.10003,Positive,Driver Professionalism,admiration,0.9441680908203125,0.9441680908203125,Non-Actionable
User_6925,,Excellent service and most drivers drive with care,5,0,4.554.10001,2024-12-04 05:46:45,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9441323280334473,0.9441323280334473,Non-Actionable
User_10266,,Perfect driver!,5,0,4.554.10001,2024-11-28 06:24:34,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9441251754760742,0.9441251754760742,Non-Actionable
User_1832,,"Great... Very polite drivers, quick service, value to money",4,0,4.556.10005,2024-12-14 18:01:57,,,4.556.10005,Positive,Value for Money,admiration,0.9441039562225342,0.9441039562225342,Non-Actionable
User_8597,,Good drive in,5,0,4.554.10001,2024-12-01 10:15:39,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9440602660179138,0.9440602660179138,Non-Actionable
User_43,,Good app for riding!!,5,0,,2024-12-18 15:16:41,,,,Positive,Value for Money,admiration,0.9440545439720154,0.9440545439720154,Non-Actionable
User_6953,,"Great service and very reasonable too, quick and speedy",5,0,4.554.10001,2024-12-04 04:19:05,,,4.554.10001,Positive,Value for Money,admiration,0.944047212600708,0.944047212600708,Non-Actionable
User_4435,,This young man was a pleasure to meet and a good driver. Thanks again 👍,4,0,4.555.10003,2024-12-09 05:07:03,,,4.555.10003,Positive,Driver Professionalism,gratitude,0.94404137134552,0.94404137134552,Non-Actionable
User_802,,Very good services,5,0,4.556.10005,2024-12-16 21:12:31,,,4.556.10005,Positive,Value for Money,admiration,0.9440361261367798,0.9440361261367798,Non-Actionable
User_2384,,Good platform,5,0,4.554.10001,2024-12-13 17:18:50,,,4.554.10001,Positive,Value for Money,admiration,0.9440153241157532,0.9440153241157532,Non-Actionable
User_5738,,Good platform,4,0,4.554.10001,2024-12-06 13:45:29,,,4.554.10001,Positive,Value for Money,admiration,0.9440153241157532,0.9440153241157532,Non-Actionable
User_10161,,Very good 👍 sarvice,5,0,,2024-11-28 12:12:38,,,,Positive,Value for Money,admiration,0.944011390209198,0.944011390209198,Non-Actionable
User_1163,,Excellent and Faster service then ola,5,0,4.556.10005,2024-12-16 01:01:10,,,4.556.10005,Positive,Value for Money,admiration,0.9440091848373413,0.9440091848373413,Non-Actionable
User_864,,This is the best app......... It's a idiom,5,0,4.556.10005,2024-12-16 18:41:14,,,4.556.10005,Positive,Value for Money,admiration,0.9439963102340698,0.9439963102340698,Non-Actionable
User_11604,,Very good friendly service,5,0,4.553.10000,2024-11-25 17:26:55,,,4.553.10000,Positive,Value for Money,admiration,0.9439826011657715,0.9439826011657715,Non-Actionable
User_1201,,Bekar app hai,1,0,4.555.10003,2024-12-15 22:58:25,,,4.555.10003,Positive,Driver Professionalism,neutral,0.9439801573753357,0.9439801573753357,Non-Actionable
User_2598,,Very good taxi and fast,5,0,,2024-12-13 06:22:17,,,,Positive,Value for Money,admiration,0.943978488445282,0.943978488445282,Non-Actionable
User_6731,,How are you I am fine thank you,1,0,4.554.10001,2024-12-04 14:48:40,,,4.554.10001,Positive,Value for Money,gratitude,0.9439542293548584,0.9439542293548584,Non-Actionable
User_5188,,App Good 👍,4,0,,2024-12-07 16:58:12,,,,Positive,Value for Money,admiration,0.9438929557800293,0.9438929557800293,Non-Actionable
User_8343,,Nice fella great chat,5,0,4.554.10001,2024-12-01 18:46:15,,,4.554.10001,Positive,Value for Money,admiration,0.9438915848731995,0.9438915848731995,Non-Actionable
User_10471,,This is very good app,5,0,4.552.10000,2024-11-27 19:41:25,,,4.552.10000,Positive,Value for Money,admiration,0.9438815712928772,0.9438815712928772,Non-Actionable
User_9596,,Absolutely flawless service. My no. 1 transport service to anywhere in the world.,5,0,4.551.10000,2024-11-29 15:56:45,,,4.551.10000,Positive,Value for Money,admiration,0.9438799023628235,0.9438799023628235,Non-Actionable
User_11916,,My driver was exceptional!,5,0,4.553.10000,2024-11-25 01:23:34,,,4.553.10000,Positive,Driver Professionalism,admiration,0.9438766837120056,0.9438766837120056,Non-Actionable
User_2248,,Superb nice experience,5,0,4.554.10001,2024-12-13 22:08:28,,,4.554.10001,Positive,Value for Money,admiration,0.9438536763191223,0.9438536763191223,Non-Actionable
User_6900,,Awesome!,5,0,4.554.10001,2024-12-04 07:04:43,,,4.554.10001,Positive,Value for Money,admiration,0.9438460469245911,0.9438460469245911,Non-Actionable
User_9580,,Awesome!,5,0,,2024-11-29 16:28:00,,,,Positive,Value for Money,admiration,0.9438460469245911,0.9438460469245911,Non-Actionable
User_9179,,Good man,5,0,4.533.10001,2024-11-30 09:21:07,,,4.533.10001,Positive,Value for Money,admiration,0.9438323974609375,0.9438323974609375,Non-Actionable
User_8641,,The driver was really nice and kind. We really appreciate him.,5,0,,2024-12-01 07:55:14,,,,Positive,Driver Professionalism,admiration,0.9438322186470032,0.9438322186470032,Non-Actionable
User_8376,,Uber is great,5,0,4.539.10000,2024-12-01 17:38:54,,,4.539.10000,Positive,Value for Money,admiration,0.9438192844390869,0.9438192844390869,Non-Actionable
User_6810,,Nice experience & Behaviour was good,5,0,4.554.10001,2024-12-04 11:50:03,,,4.554.10001,Positive,Value for Money,admiration,0.9438119530677795,0.9438119530677795,Non-Actionable
User_10901,,Good cab service,5,0,4.553.10000,2024-11-27 00:27:25,,,4.553.10000,Positive,Value for Money,admiration,0.9437921643257141,0.9437921643257141,Non-Actionable
User_1768,,"Good service, low price",4,0,4.555.10003,2024-12-14 20:26:31,,,4.555.10003,Positive,Value for Money,admiration,0.9437798857688904,0.9437798857688904,Non-Actionable
User_5417,,Good app. Would recommend highly.,5,0,4.554.10001,2024-12-07 04:25:55,,,4.554.10001,Positive,Value for Money,admiration,0.9437732696533203,0.9437732696533203,Non-Actionable
User_8736,,Very good rides,5,0,4.554.10001,2024-12-01 01:57:53,,,4.554.10001,Positive,Value for Money,admiration,0.9437599182128906,0.9437599182128906,Non-Actionable
User_6624,,Very very good,5,0,4.554.10001,2024-12-04 19:02:49,,,4.554.10001,Positive,Value for Money,admiration,0.9437441825866699,0.9437441825866699,Non-Actionable
User_3126,,Very very good,5,0,4.555.10003,2024-12-12 01:09:22,,,4.555.10003,Positive,Value for Money,admiration,0.9437441825866699,0.9437441825866699,Non-Actionable
User_10533,,Good driver.,5,0,4.553.10000,2024-11-27 18:00:58,,,4.553.10000,Positive,Driver Professionalism,admiration,0.9437329173088074,0.9437329173088074,Non-Actionable
User_5850,,Best ride,5,0,4.554.10001,2024-12-06 08:54:05,,,4.554.10001,Positive,Value for Money,admiration,0.9437220096588135,0.9437220096588135,Non-Actionable
User_7185,,Best ride,5,0,4.554.10001,2024-12-03 18:06:51,,,4.554.10001,Positive,Value for Money,admiration,0.9437220096588135,0.9437220096588135,Non-Actionable
User_7931,,Best ride,5,0,4.554.10001,2024-12-02 12:26:37,,,4.554.10001,Positive,Value for Money,admiration,0.9437220096588135,0.9437220096588135,Non-Actionable
User_9866,,Best ride,5,0,4.554.10001,2024-11-29 01:23:06,,,4.554.10001,Positive,Value for Money,admiration,0.9437220096588135,0.9437220096588135,Non-Actionable
User_8896,,Best ride,5,0,4.554.10001,2024-11-30 19:34:32,,,4.554.10001,Positive,Value for Money,admiration,0.9437220096588135,0.9437220096588135,Non-Actionable
User_1971,,Best ride,5,0,4.555.10003,2024-12-14 12:50:21,,,4.555.10003,Positive,Value for Money,admiration,0.9437220096588135,0.9437220096588135,Non-Actionable
User_11495,,Best ride,5,0,4.553.10000,2024-11-25 21:44:30,,,4.553.10000,Positive,Value for Money,admiration,0.9437220096588135,0.9437220096588135,Non-Actionable
User_8668,,Best ride,5,0,4.554.10001,2024-12-01 06:24:10,,,4.554.10001,Positive,Value for Money,admiration,0.9437220096588135,0.9437220096588135,Non-Actionable
User_8256,,"Love, love, love Uber.",5,0,4.554.10001,2024-12-01 21:56:52,,,4.554.10001,Positive,Value for Money,love,0.9436951279640198,0.9436951279640198,Non-Actionable
User_2787,,Awesome rude,5,0,4.556.10005,2024-12-12 19:54:05,,,4.556.10005,Positive,Value for Money,admiration,0.9436934590339661,0.9436934590339661,Non-Actionable
User_1610,,She was amazing. Couldn't of asked for a better experience!,4,0,4.556.10005,2024-12-15 04:55:24,,,4.556.10005,Positive,Value for Money,admiration,0.9436850547790527,0.9436850547790527,Non-Actionable
User_8167,,Excellent captain well and carefully driven,5,0,4.554.10001,2024-12-02 01:28:25,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9436312317848206,0.9436312317848206,Non-Actionable
User_10309,,Very good Driver & Good behaviour,5,0,4.554.10001,2024-11-28 02:42:50,,,4.554.10001,Positive,Driver Professionalism,admiration,0.9435936808586121,0.9435936808586121,Non-Actionable
User_4820,,Good Work,5,0,4.554.10001,2024-12-08 10:55:51,,,4.554.10001,Positive,Value for Money,admiration,0.9435703158378601,0.9435703158378601,Non-Actionable
User_9835,,Very nice driver and car.,5,0,4.548.10001,2024-11-29 03:39:26,,,4.548.10001,Positive,Value for Money,admiration,0.9435297846794128,0.9435297846794128,Non-Actionable
User_10171,,Excellent app that is essential,5,0,4.553.10000,2024-11-28 11:49:57,,,4.553.10000,Positive,Value for Money,admiration,0.9435201287269592,0.9435201287269592,Non-Actionable
User_9714,,Excellent,5,0,4.554.10001,2024-11-29 11:10:48,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_7395,,Excellent,5,0,,2024-12-03 09:34:30,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_9705,,Excellent,5,0,4.554.10001,2024-11-29 11:23:53,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_1518,,Excellent,5,0,,2024-12-15 10:32:10,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_1842,,Excellent,5,0,4.556.10005,2024-12-14 17:38:17,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_7656,,Excellent,5,0,4.554.10001,2024-12-02 21:26:33,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_2612,,Excellent,5,0,4.556.10005,2024-12-13 05:18:54,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_501,,Excellent,5,0,4.556.10005,2024-12-17 15:21:13,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_7332,,Excellent,5,0,4.554.10001,2024-12-03 12:27:51,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_7528,,Excellent,5,0,4.553.10000,2024-12-03 01:56:33,,,4.553.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_3130,,Excellent,5,0,4.555.10003,2024-12-12 00:49:06,,,4.555.10003,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_11255,,Excellent,5,0,4.553.10000,2024-11-26 11:22:56,,,4.553.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_4723,,Excellent,5,0,,2024-12-08 15:47:43,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_2354,,Excellent,5,0,4.555.10003,2024-12-13 18:34:08,,,4.555.10003,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_2188,,Excellent,5,0,4.556.10005,2024-12-14 00:24:30,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_2157,,Excellent,3,0,4.556.10005,2024-12-14 02:42:09,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_6601,,Excellent,5,0,,2024-12-04 19:35:54,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_1588,,Excellent,5,0,4.556.10005,2024-12-15 06:03:47,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_4482,,Excellent,5,0,4.555.10003,2024-12-09 01:57:48,,,4.555.10003,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_620,,Excellent,5,0,4.556.10005,2024-12-17 07:30:16,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_11162,,Excellent,5,0,4.520.10000,2024-11-26 15:09:52,,,4.520.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_785,,Excellent,5,0,4.556.10005,2024-12-16 21:47:43,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_621,,Excellent,5,0,4.539.10000,2024-12-17 07:29:47,,,4.539.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_7950,,Excellent,5,0,4.554.10001,2024-12-02 11:40:54,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_1198,,Excellent,5,0,,2024-12-15 23:13:02,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_7465,,Excellent,5,0,4.531.10001,2024-12-03 06:42:23,,,4.531.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_5462,,Excellent,5,0,4.554.10001,2024-12-07 01:26:14,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_10565,,Excellent,5,0,4.550.10001,2024-11-27 17:09:08,,,4.550.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_3423,,Excellent,5,0,4.556.10005,2024-12-11 10:52:18,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_7938,,Excellent,5,0,4.550.10001,2024-12-02 12:14:12,,,4.550.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_9387,,Excellent,5,0,4.554.10001,2024-11-29 22:46:04,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_9404,,Excellent,5,0,,2024-11-29 22:19:39,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_6102,,Excellent,5,0,4.555.10003,2024-12-05 18:30:11,,,4.555.10003,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_5449,,Excellent,5,0,4.554.10001,2024-12-07 02:22:17,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_6871,,Excellent,3,0,4.554.10001,2024-12-04 08:48:41,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_6033,,Excellent,5,0,4.554.10001,2024-12-05 21:06:43,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_9403,,Excellent,5,0,4.553.10000,2024-11-29 22:20:48,,,4.553.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_10267,,Excellent,5,0,4.553.10000,2024-11-28 06:22:29,,,4.553.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_817,,Excellent,5,0,4.556.10005,2024-12-16 20:39:41,,,4.556.10005,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_5456,,Excellent,5,0,,2024-12-07 01:57:54,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_11669,,Excellent,5,0,4.553.10000,2024-11-25 15:04:36,,,4.553.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_4821,,Excellent,5,0,4.555.10003,2024-12-08 10:55:22,,,4.555.10003,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_245,,Excellent,5,0,,2024-12-18 02:18:44,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_6244,,Excellent,5,0,4.555.10003,2024-12-05 12:25:02,,,4.555.10003,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_4790,,Excellent,5,0,,2024-12-08 12:34:42,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_6057,,Excellent,5,0,4.554.10001,2024-12-05 20:16:31,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_6721,,Excellent,4,0,4.554.10001,2024-12-04 15:11:50,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_10681,,Excellent,5,0,4.552.10000,2024-11-27 12:18:10,,,4.552.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_4451,,Excellent,5,0,,2024-12-09 04:26:03,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_7970,,Excellent,5,0,4.554.10001,2024-12-02 10:55:57,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_4465,,Excellent,5,0,,2024-12-09 03:18:35,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_11191,,Excellent,5,0,4.553.10000,2024-11-26 13:45:54,,,4.553.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_11199,,Excellent,1,0,4.551.10000,2024-11-26 13:25:42,,,4.551.10000,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_6975,,Excellent,5,0,4.554.10001,2024-12-04 02:12:39,,,4.554.10001,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
User_4178,,Excellent,5,0,,2024-12-09 17:38:12,,,,Positive,Value for Money,admiration,0.9435155391693115,0.9435155391693115,Non-Actionable
