userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,hybrid_sentiment,emotion_raw,emotion,emotion_conf,topic,topic_conf,intent,intent_conf,urgency,urgency_conf,sent_score,emo_score,intent_score,topic_score,urgency_norm,score_norm,score_risk,thumbs_norm,keyword_score,triage_score_heuristic,triage_label_heuristic,triage_label_heuristic_name,metadata_score,triage_score_weaksup,triage_label_weaksup,triage_label_weaksup_name
User_1018,,Takes too long for cab to get accepted,1,0,4.556.10005,2024-12-16 11:11:43,,,4.556.10005,0,neutral,4,0.7733616232872009,3,0.3653247952461242,3,0.3465572297573089,4,0.2767071723937988,1.0,0.4,1.0,0.7,1.0,0.0,1.0,0.0,0.0,0.8199999999999998,3,immediate investigation,0.75,0.7550000000000001,3,immediate investigation
User_1019,,It can be a great way to get around,5,0,4.546.10002,2024-12-16 11:09:57,,,4.546.10002,2,joy,1,0.7562225461006165,5,0.2018714249134063,5,0.1338703334331512,2,0.1580827832221985,0.0,0.0,0.6,0.3,0.5,1.0,0.0,0.0,0.0,0.2,0,no triage needed,0.0,0.195,0,no triage needed
User_1020,,Good,5,0,4.556.10005,2024-12-16 11:08:30,,,4.556.10005,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1021,,"Always reliable rides. Problem following Uber web site instructions. I want to add a family member to the Family Profile, but under SETTINGS there is no FAMILY option. And I do have the latest version of the app.",2,0,4.556.10005,2024-12-16 11:05:49,,,4.556.10005,0,sadness,7,0.703173041343689,4,0.1229811534285545,4,0.1506021916866302,1,0.1291029155254364,1.0,0.9,1.0,0.5,0.25,0.25,0.75,0.0,0.6,0.85,3,immediate investigation,0.5625,0.7837500000000001,3,immediate investigation
User_1022,,Cooperative driver,5,0,4.543.10001,2024-12-16 11:00:46,,,4.543.10001,2,neutral,4,0.8721799850463867,5,0.5395823121070862,5,0.5235605835914612,1,0.1422974616289138,0.0,0.4,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.275,0,no triage needed,0.0,0.23750000000000002,0,no triage needed
User_1023,,"Cannot provides support when required. Furthermore, cut unnecessary charges if the drivers do too much delay and cancel is not made by the user.",2,0,4.556.10005,2024-12-16 10:49:48,,,4.556.10005,0,neutral,4,0.7512528300285339,5,0.3671156167984009,5,0.458581268787384,1,0.259213238954544,1.0,0.4,0.6,0.3,0.25,0.25,0.75,0.0,0.6,0.625,2,urgent investigation,0.5625,0.60375,2,urgent investigation
User_1024,,Good service,5,0,4.556.10005,2024-12-16 10:48:52,,,4.556.10005,2,neutral,4,0.8539659380912781,7,0.3862250447273254,3,0.3881595432758331,0,0.238125666975975,0.0,0.4,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.32000000000000006,1,standard review,0.0,0.28,0,no triage needed
User_1025,,Nice rate,5,0,4.556.10005,2024-12-16 10:47:39,,,4.556.10005,2,neutral,4,0.8853310942649841,6,0.1953824162483215,2,0.2107301205396652,0,0.1449693739414215,0.0,0.4,0.7,0.8,0.0,1.0,0.0,0.0,0.0,0.32,1,standard review,0.0,0.22,0,no triage needed
User_1026,,Best pramofance uber And best ride,5,0,4.556.10005,2024-12-16 10:47:16,,,4.556.10005,2,neutral,4,0.4085128903388977,5,0.279900312423706,5,0.2380041480064392,1,0.1957907527685165,0.0,0.4,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.275,0,no triage needed,0.0,0.23750000000000002,0,no triage needed
User_1027,,It was good and comfortable,5,0,4.556.10005,2024-12-16 10:44:54,,,4.556.10005,2,joy,1,0.7488097548484802,4,0.1554732620716095,0,0.2413721978664398,0,0.1380761861801147,0.0,0.0,0.2,0.5,0.0,1.0,0.0,0.0,0.0,0.09000000000000001,0,no triage needed,0.0,0.04000000000000001,0,no triage needed
User_1028,,Good sarvesh,5,0,4.556.10005,2024-12-16 10:44:10,,,4.556.10005,2,neutral,4,0.7882131338119507,2,0.0811623707413673,1,0.1283023059368133,0,0.1330070048570633,0.0,0.4,0.5,0.6,0.0,1.0,0.0,0.0,0.0,0.26,0,no triage needed,0.0,0.18000000000000002,0,no triage needed
User_1029,,Good service,5,0,4.554.10001,2024-12-16 10:36:32,,,4.554.10001,2,neutral,4,0.8539659380912781,7,0.3862250447273254,3,0.3881595432758331,0,0.238125666975975,0.0,0.4,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.32000000000000006,1,standard review,0.0,0.28,0,no triage needed
User_1030,,"Overall experience 8s very good , kindly check car condition also .",5,0,4.556.10005,2024-12-16 10:27:11,,,4.556.10005,2,joy,1,0.7851828932762146,5,0.2232755571603775,5,0.3211784958839416,1,0.1930529624223709,0.0,0.0,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.175,0,no triage needed,0.0,0.1575,0,no triage needed
User_1031,,App is superb,5,0,4.556.10005,2024-12-16 10:25:50,,,4.556.10005,2,joy,1,0.6528217196464539,4,0.5293051600456238,4,0.4471186995506286,3,0.1114985048770904,0.0,0.0,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.325,1,standard review,0.0,0.3125,1,standard review
User_1032,,Compare to other this app is good,5,0,4.555.10003,2024-12-16 10:21:51,,,4.555.10003,2,neutral,4,0.728331446647644,4,0.540756344795227,4,0.357563316822052,1,0.1109493374824523,0.0,0.4,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0.37500000000000006,1,standard review,0.0,0.3175,1,standard review
User_1033,,It works for us are newborn,5,0,4.554.10001,2024-12-16 10:15:57,,,4.554.10001,2,neutral,4,0.827448308467865,1,0.1450254768133163,0,0.0839057713747024,4,0.0306398645043373,0.0,0.4,0.2,0.5,1.0,1.0,0.0,0.0,0.0,0.29000000000000004,0,no triage needed,0.0,0.27,0,no triage needed
User_1034,,Good,5,0,4.556.10005,2024-12-16 10:13:23,,,4.556.10005,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1035,,"Great drivers,great vehicles,great behavior",5,0,4.556.10005,2024-12-16 10:09:57,,,4.556.10005,2,joy,1,0.9757950901985168,5,0.5562902092933655,5,0.517888069152832,0,0.2092861831188202,0.0,0.0,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0,no triage needed,0.0,0.12,0,no triage needed
User_1036,,Goub,5,0,4.552.10000,2024-12-16 10:02:15,,,4.552.10000,2,neutral,4,0.4763223528861999,7,0.1306468248367309,6,0.1537278145551681,0,0.1354583352804184,0.0,0.4,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.28,0,no triage needed,0.0,0.24000000000000005,0,no triage needed
User_1037,,Excellent,5,0,4.554.10001,2024-12-16 10:00:46,,,4.554.10001,2,neutral,4,0.796039879322052,7,0.2168661653995514,6,0.2316804528236389,0,0.2788531184196472,0.0,0.4,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.28,0,no triage needed,0.0,0.24000000000000005,0,no triage needed
User_1038,,"Wait time is too long, nonsense app",1,0,4.556.10005,2024-12-16 09:57:41,,,4.556.10005,0,neutral,4,0.5208458304405212,3,0.5586972236633301,3,0.4322987794876098,4,0.3167893290519714,1.0,0.4,1.0,0.7,1.0,0.0,1.0,0.0,0.0,0.8199999999999998,3,immediate investigation,0.75,0.7550000000000001,3,immediate investigation
User_1039,,"Uber shuttle was booked in advance but after waiting for tracking almost when the expected time for arrival is over. I got a message that we had to cancel the trip from uber shuttle. What the hell , can't you guys handle a simple booking. I had to get an ola ride after this paid 1000rs yeah right I had to bookola ride. Because your uber ride is not anywhere near me available. So much time just to book it. I'm so annoyed with your app uber.",2,35,4.556.10005,2024-12-16 09:54:23,,,4.556.10005,0,anger,6,0.7355281710624695,3,0.2833953201770782,3,0.3010853230953216,1,0.2382576167583465,1.0,1.0,1.0,0.7,0.25,0.25,0.75,0.6538505799376666,0.0,0.895,3,immediate investigation,0.7259626449844166,0.7600962644984417,3,immediate investigation
User_1040,,Super ride,5,0,4.556.10005,2024-12-16 09:51:46,,,4.556.10005,2,neutral,4,0.6019108295440674,5,0.2617285251617431,5,0.2516848146915436,0,0.14441579580307,0.0,0.4,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.25,0,no triage needed,0.0,0.2,0,no triage needed
User_1041,,What's wrong with Uber???? Highly disappointed with the service. Their rides keep cancelling and they take so much time to give a ride. After using Uber for so long this is not expected. Need to move to other options as well.,2,0,4.556.10005,2024-12-16 09:51:39,,,4.556.10005,0,sadness,7,0.4295485019683838,3,0.2864892482757568,3,0.3618145883083343,1,0.2389113903045654,1.0,0.9,1.0,0.7,0.25,0.25,0.75,0.0,0.0,0.8699999999999999,3,immediate investigation,0.5625,0.7237500000000001,2,urgent investigation
User_1042,,Very nice service,5,0,4.556.10005,2024-12-16 09:50:02,,,4.556.10005,2,joy,1,0.7945664525032043,7,0.3103543519973755,3,0.3463706970214844,0,0.1785732507705688,0.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.22000000000000003,0,no triage needed,0.0,0.2,0,no triage needed
User_1043,,After getting PiN and drivers confirmation..driver cancells the ride...pathetic,1,0,4.556.10005,2024-12-16 09:47:19,,,4.556.10005,0,sadness,7,0.5382172465324402,5,0.3750848770141601,5,0.5014503598213196,0,0.2262700051069259,1.0,0.9,0.6,0.3,0.0,0.0,1.0,0.0,0.0,0.725,2,urgent investigation,0.75,0.625,2,urgent investigation
User_1044,,Great experience with Uber. It save time and money,5,0,4.556.10005,2024-12-16 09:35:16,,,4.556.10005,2,joy,1,0.8613314032554626,5,0.2605350613594055,5,0.225764125585556,1,0.1477366536855697,0.0,0.0,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.175,0,no triage needed,0.0,0.1575,0,no triage needed
User_1045,,Pleasant drivers - they never fail to have a good conversation.,5,0,4.556.10005,2024-12-16 09:33:50,,,4.556.10005,2,neutral,4,0.6525157690048218,5,0.4957427978515625,5,0.4425022602081299,2,0.1239092499017715,0.0,0.4,0.6,0.3,0.5,1.0,0.0,0.0,1.0,0.3,1,standard review,0.0,0.375,1,standard review
User_1046,,Great trip,5,0,4.554.10001,2024-12-16 09:33:20,,,4.554.10001,2,joy,1,0.9507526755332948,5,0.1909709423780441,0,0.200592041015625,0,0.1034649237990379,0.0,0.0,0.2,0.3,0.0,1.0,0.0,0.0,0.0,0.07,0,no triage needed,0.0,0.04000000000000001,0,no triage needed
User_1047,,"Great driver. Love her to death. I've ridden with her multiple times. Made great conversation and music was amazing. There are only 2 issues. 1, she has incredibly bad rode rage, and 2, She one time dropped me off and then called me the next day, saying she doesn't remember taking me home and getting home herself. For these reasons, I'm giving her 4 stars. (Would have been 3, but the road rage is actually quite comical to me, so I gave her 4.)",4,0,4.556.10005,2024-12-16 09:32:48,,,4.556.10005,2,joy,1,0.7293609380722046,5,0.4796452522277832,5,0.5421288013458252,2,0.1480946093797683,0.0,0.0,0.6,0.3,0.5,0.75,0.25,0.0,0.6,0.2,0,no triage needed,0.1875,0.27375,0,no triage needed
User_1048,,"Muy buena aplicación para transportarse, es muy efectiva, fácil de usar, con buena interfaz, muy cómoda y útil, la recomiendo bastante",5,0,4.556.10005,2024-12-16 09:31:30,,,4.556.10005,1,neutral,4,0.5644518733024597,1,0.1291892379522323,4,0.1505456566810608,1,0.074178546667099,0.5,0.4,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0.55,2,urgent investigation,0.0,0.4425,1,standard review
User_1049,,Good work,5,0,4.556.10005,2024-12-16 09:26:18,,,4.556.10005,2,joy,1,0.4742163419723511,7,0.1298013627529144,6,0.161534696817398,0,0.2671419978141784,0.0,0.0,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.18000000000000005,0,no triage needed,0.0,0.16000000000000003,0,no triage needed
User_1050,,"Waited for 1 hrs to connect a driver but all I vein, worst service, just drivers are disconnecting the ride",1,0,4.556.10005,2024-12-16 09:25:50,,,4.556.10005,0,disgust,8,0.9027764797210692,3,0.3847787380218506,5,0.4548998475074768,4,0.2597460746765136,1.0,1.0,0.6,0.7,1.0,0.0,1.0,0.0,0.0,0.8899999999999999,3,immediate investigation,0.75,0.7950000000000002,3,immediate investigation
User_1051,,Good but sometimes the amount shows too high.,5,0,4.556.10005,2024-12-16 09:12:08,,,4.556.10005,1,sadness,7,0.372980386018753,6,0.3579539060592651,0,0.1764050424098968,1,0.1406930387020111,0.5,0.9,0.2,0.8,0.25,1.0,0.0,0.0,0.0,0.545,1,standard review,0.0,0.38250000000000006,1,standard review
User_1052,,"Long delay in booking, additon of tips is really disappointing",4,0,4.554.10001,2024-12-16 09:08:06,,,4.554.10001,1,sadness,7,0.8106566071510315,3,0.4986135363578796,3,0.4104506373405456,1,0.2951308488845825,0.5,0.9,1.0,0.7,0.25,0.75,0.25,0.0,0.6,0.6950000000000001,2,urgent investigation,0.1875,0.6212500000000001,2,urgent investigation
User_1053,,"I have to use Uber to get to and from work. It's stupidly difficult to budget in enough rides for the week when every single time I use it, the app authorizes my card twice. You sank my bank account into the red and now I have to walk in the below freezing temperatures to get home. Screw you.",1,0,4.551.10000,2024-12-16 09:05:30,,,4.551.10000,0,anger,6,0.7474753856658936,0,0.227527767419815,4,0.1718648821115493,1,0.1563547253608703,1.0,1.0,1.0,0.4,0.25,0.0,1.0,0.0,0.0,0.8650000000000001,3,immediate investigation,0.75,0.7625,3,immediate investigation
User_1054,,"The pick up time offered always doubles or more after you commit to a ride. If you cancel because of this you are charged a cancelation fee. Fraudulent. When the time doubles, the price should drop. Just tried to book another ride that said 3 min pickup. When I selected it, it immediately became 14 minutes. Thank God for Lyft!!!",1,2,4.550.10001,2024-12-16 09:05:01,,,4.550.10001,0,anger,6,0.788519561290741,3,0.3185921609401703,2,0.3494344353675842,1,0.2723115980625152,1.0,1.0,0.7,0.7,0.25,0.0,1.0,0.20045332378842365,1.0,0.835,3,immediate investigation,0.8001133309471059,0.8075113330947106,3,immediate investigation
User_1055,,Good,5,0,4.555.10003,2024-12-16 08:59:02,,,4.555.10003,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1056,,Good Experience,5,0,,2024-12-16 08:58:03,,,,2,neutral,4,0.8735113143920898,7,0.2747700214385986,0,0.4262720942497253,0,0.1692999005317688,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1057,,Worst app ever. Fake numbers of drivers are provides which never gets picked. And when you try reaching out for a long time they start charging you fine.,1,0,,2024-12-16 08:55:48,,,,0,disgust,8,0.6728717684745789,5,0.3076016902923584,5,0.3895681202411651,1,0.2382972836494445,1.0,1.0,0.6,0.3,0.25,0.0,1.0,0.0,0.0,0.775,3,immediate investigation,0.75,0.6825000000000001,2,urgent investigation
User_1058,,Good services,5,0,4.556.10005,2024-12-16 08:55:00,,,4.556.10005,2,neutral,4,0.8141587972640991,7,0.4260472655296325,3,0.3613226413726806,0,0.202873557806015,0.0,0.4,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.32000000000000006,1,standard review,0.0,0.28,0,no triage needed
User_1059,,Ver nice,5,0,4.556.10005,2024-12-16 08:54:25,,,4.556.10005,2,neutral,4,0.9052834510803224,5,0.1105817705392837,0,0.1094646826386451,0,0.0956652164459228,0.0,0.4,0.2,0.3,0.0,1.0,0.0,0.0,0.0,0.17,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1060,,This app is very inconsiderate. Sometimes it ups my Uber price $20 and they do not care whether you have it or not,1,0,4.556.10005,2024-12-16 08:52:35,,,4.556.10005,0,disgust,8,0.5740287899971008,4,0.3325555920600891,4,0.3163507878780365,1,0.2612860202789306,1.0,1.0,1.0,0.5,0.25,0.0,1.0,0.0,0.0,0.8750000000000001,3,immediate investigation,0.75,0.7625,3,immediate investigation
User_1061,,"Good Experience by Ride, thanks For uber.",5,0,4.556.10005,2024-12-16 08:50:44,,,4.556.10005,2,joy,1,0.464940458536148,5,0.3098883032798767,5,0.2981382608413696,0,0.1320676803588867,0.0,0.0,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0,no triage needed,0.0,0.12,0,no triage needed
User_1062,,top rade to uber,5,0,4.555.10003,2024-12-16 08:50:40,,,4.555.10003,1,neutral,4,0.8523516654968262,5,0.2151753008365631,5,0.2732680439949035,1,0.1544619798660278,0.5,0.4,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.45000000000000007,1,standard review,0.0,0.3625,1,standard review
User_1063,,Sometimes I am unable to find any driver's for,1,0,4.556.10005,2024-12-16 08:47:21,,,4.556.10005,0,neutral,4,0.5990215539932251,5,0.3746408522129059,5,0.491028755903244,4,0.111811876296997,1.0,0.4,0.6,0.3,1.0,0.0,1.0,0.0,0.0,0.7,2,urgent investigation,0.75,0.675,2,urgent investigation
User_1064,,Thank you.,5,0,4.555.10003,2024-12-16 08:35:37,,,4.555.10003,2,neutral,4,0.6663596034049988,5,0.1319099068641662,0,0.1343877017498016,0,0.1463570892810821,0.0,0.4,0.2,0.3,0.0,1.0,0.0,0.0,0.0,0.17,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1065,,Had a little trouble using this app,4,0,4.556.10005,2024-12-16 08:25:52,,,4.556.10005,1,neutral,4,0.7196896076202393,4,0.4609519839286804,4,0.5240974426269531,1,0.1802783757448196,0.5,0.4,1.0,0.5,0.25,0.75,0.25,0.0,0.0,0.55,2,urgent investigation,0.1875,0.46125,1,standard review
User_1066,,It's my first ride was very good,5,0,4.556.10005,2024-12-16 08:23:37,,,4.556.10005,2,joy,1,0.9634132981300354,5,0.1779268085956573,5,0.2815010547637939,0,0.1631543040275573,0.0,0.0,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0,no triage needed,0.0,0.12,0,no triage needed
User_1067,,Good,5,0,4.556.10005,2024-12-16 08:21:09,,,4.556.10005,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1068,,Better than ola,5,0,,2024-12-16 08:14:05,,,,2,neutral,4,0.7086638808250427,6,0.1354312598705291,0,0.1077614575624466,1,0.0583539567887783,0.0,0.4,0.2,0.8,0.25,1.0,0.0,0.0,0.0,0.24500000000000002,0,no triage needed,0.0,0.15750000000000003,0,no triage needed
User_1069,,My experience was so good. Rider's nature was so good and friendly 😊,5,0,4.554.10001,2024-12-16 08:12:07,,,4.554.10001,2,joy,1,0.9832640290260316,5,0.2133127897977829,5,0.2837226688861847,0,0.1561529636383056,0.0,0.0,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0,no triage needed,0.0,0.12,0,no triage needed
User_1070,,The drivers are cancelling the drive and we need to pay cancellation.I was waiting for 20 mins then the driver cancelled without reaching the venue This is not done.,1,0,,2024-12-16 08:11:09,,,,0,sadness,7,0.6805476546287537,5,0.3382636904716491,5,0.373928964138031,4,0.2451494187116623,1.0,0.9,0.6,0.3,1.0,0.0,1.0,0.0,0.0,0.825,3,immediate investigation,0.75,0.7750000000000001,3,immediate investigation
User_1071,,Good,5,0,4.556.10005,2024-12-16 08:10:21,,,4.556.10005,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1072,,Excellent,5,0,4.556.10005,2024-12-16 08:06:04,,,4.556.10005,2,neutral,4,0.796039879322052,7,0.2168661653995514,6,0.2316804528236389,0,0.2788531184196472,0.0,0.4,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.28,0,no triage needed,0.0,0.24000000000000005,0,no triage needed
User_1073,,They make it hard if not impossible to cancel your ride as I have made other arrangements. Still don't know how to cancel my ride.,1,0,4.556.10005,2024-12-16 08:04:56,,,4.556.10005,0,neutral,4,0.530769944190979,0,0.2264687716960907,5,0.2175276726484298,0,0.214496225118637,1.0,0.4,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.61,2,urgent investigation,0.75,0.525,1,standard review
User_1074,,Bast cab booking app,5,0,4.551.10000,2024-12-16 08:04:25,,,4.551.10000,2,disgust,8,0.5653935074806213,4,0.2345199137926101,4,0.2267272472381591,0,0.1008200868964195,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,1,standard review,0.0,0.4,1,standard review
User_1075,,"Uber employs drivers who SCAM passengers by claiming to pick them up and dropping them off at weird destinations. I recently bought this to Ubers attention but they were quite dismissive. As this is the 2nd time it has happened to me and I have been a long time user of this app, I feel that I need to warn the public.",1,0,4.556.10005,2024-12-16 07:55:13,,,4.556.10005,0,fear,5,0.3086675405502319,5,0.3196472525596618,4,0.2202947735786438,2,0.172898530960083,1.0,0.5,1.0,0.3,0.5,0.0,1.0,0.0,1.0,0.7550000000000001,3,immediate investigation,0.75,0.8,3,immediate investigation
User_1076,,I have been. Using uber for cabs and most of the times I get the cab on time. It's very easy to use and helpful.,4,0,,2024-12-16 07:55:05,,,,2,neutral,4,0.7140393853187561,5,0.2678380608558655,5,0.2559993267059326,1,0.133806899189949,0.0,0.4,0.6,0.3,0.25,0.75,0.25,0.0,0.0,0.275,0,no triage needed,0.1875,0.25625000000000003,0,no triage needed
User_1077,,Baar baar OTP mangta hai bs,1,0,,2024-12-16 07:51:46,,,,0,neutral,4,0.6272384524345398,7,0.145110622048378,1,0.1554303765296936,0,0.0911585167050361,1.0,0.4,0.5,0.2,0.0,0.0,1.0,0.0,0.0,0.57,2,urgent investigation,0.75,0.5050000000000001,1,standard review
User_1078,,"This is praveen, yesterday 15 dec, I booked uber car to go indira park from vanasthalipuran, while booking they showed 147 rs, but at end they charged 220rs, and again return in evng the cab driver used bad traffic route, he took 1 and half hr time to reach my destination, and charged 470 instead of 220 he took more than 2 rounds unnecessary at zindatilismath road, while I am saying this is not correct route, any have very bad experience with uber yesterday",1,0,4.556.10005,2024-12-16 07:51:21,,,4.556.10005,0,sadness,7,0.5996584892272949,2,0.3340675234794616,5,0.2346375286579132,4,0.1979392766952514,1.0,0.9,0.6,0.6,1.0,0.0,1.0,0.0,1.0,0.8549999999999999,3,immediate investigation,0.75,0.875,3,immediate investigation
User_1079,,Good,5,0,4.555.10003,2024-12-16 07:45:37,,,4.555.10003,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1080,,So I got charged $18.49 for a trip I didn't even take. I canceled it due to UBER taking too long to find a driver. I disputed the charge and was refunded a $1 and some change which left a charge of $17.07. From my understanding I thought it was a charge of $5 for a cancelation fee.,1,0,4.556.10005,2024-12-16 07:28:36,,,4.556.10005,0,anger,6,0.4950929880142212,0,0.3413731157779693,2,0.4697066843509674,1,0.2054534256458282,1.0,1.0,0.7,0.4,0.25,0.0,1.0,0.0,1.0,0.805,3,immediate investigation,0.75,0.8025,3,immediate investigation
User_1081,,Kuta ki aap ha ya bekar cab Dalna ka baad kabhi bhi nahi aati gatiya aap,1,0,4.552.10000,2024-12-16 07:24:57,,,4.552.10000,0,neutral,4,0.7105236649513245,7,0.1321066468954086,1,0.123162180185318,4,0.1031122133135795,1.0,0.4,0.5,0.2,1.0,0.0,1.0,0.0,0.0,0.6699999999999999,2,urgent investigation,0.75,0.655,2,urgent investigation
User_1082,,Good,5,0,4.556.10005,2024-12-16 07:20:14,,,4.556.10005,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1083,,Good experience tq,5,0,4.492.10000,2024-12-16 07:16:59,,,4.492.10000,2,neutral,4,0.634141206741333,7,0.2810876667499542,0,0.4220387935638428,0,0.1571162939071655,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_1084,,Nice,5,0,4.554.10001,2024-12-16 07:13:09,,,4.554.10001,2,neutral,4,0.7700195908546448,7,0.1667981296777725,5,0.175249308347702,0,0.1857140660285949,0.0,0.4,0.6,0.2,0.0,1.0,0.0,0.0,0.0,0.24,0,no triage needed,0.0,0.2,0,no triage needed
User_1085,,The app is not showing uber shuttle package for me though I have searched all the options,1,0,,2024-12-16 07:11:19,,,,0,neutral,4,0.5924115777015686,4,0.1860615164041519,4,0.2147654742002487,1,0.1028487533330917,1.0,0.4,1.0,0.5,0.25,0.0,1.0,0.0,0.0,0.725,2,urgent investigation,0.75,0.6425000000000001,2,urgent investigation
User_1086,,Nice,5,0,4.554.10001,2024-12-16 07:07:22,,,4.554.10001,2,neutral,4,0.7700195908546448,7,0.1667981296777725,5,0.175249308347702,0,0.1857140660285949,0.0,0.4,0.6,0.2,0.0,1.0,0.0,0.0,0.0,0.24,0,no triage needed,0.0,0.2,0,no triage needed
User_1087,,Excellent Service,5,0,4.556.10005,2024-12-16 07:06:11,,,4.556.10005,2,neutral,4,0.8237571120262146,7,0.3706657588481903,3,0.368067979812622,0,0.2345439940690994,0.0,0.4,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.32000000000000006,1,standard review,0.0,0.28,0,no triage needed
User_1088,,User to much 👍,5,0,4.556.10005,2024-12-16 07:05:17,,,4.556.10005,2,neutral,4,0.9233182072639464,7,0.2185710966587066,6,0.121159441769123,0,0.1558036804199218,0.0,0.4,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.28,0,no triage needed,0.0,0.24000000000000005,0,no triage needed
User_1089,,Good service,5,0,4.556.10005,2024-12-16 07:04:10,,,4.556.10005,2,neutral,4,0.8539659380912781,7,0.3862250447273254,3,0.3881595432758331,0,0.238125666975975,0.0,0.4,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.32000000000000006,1,standard review,0.0,0.28,0,no triage needed
User_1090,,Your chiting driver's,1,0,,2024-12-16 07:00:39,,,,1,neutral,4,0.8582390546798706,5,0.464235246181488,5,0.4770811200141907,0,0.1047182008624076,0.5,0.4,0.6,0.3,0.0,0.0,1.0,0.0,0.0,0.42500000000000004,1,standard review,0.75,0.4,1,standard review
User_1091,,"This keeps sending notifications that have nothing to do with a currently requested ride, like ads for Uber Eats. I've disabled options for unnecessary notifications and it still sends them. The only way I could find to stop it was to uninstall the app.",2,0,4.346.10006,2024-12-16 06:59:32,,,4.346.10006,0,neutral,4,0.7053202986717224,4,0.1666990518569946,3,0.2824691534042358,3,0.2709592282772064,1.0,0.4,1.0,0.5,0.75,0.25,0.75,0.0,0.0,0.7749999999999999,3,immediate investigation,0.5625,0.6987500000000001,2,urgent investigation
User_1092,,Very good.,5,0,4.556.10005,2024-12-16 06:56:34,,,4.556.10005,2,joy,1,0.5970367789268494,5,0.1341050714254379,6,0.1381472945213318,0,0.2143881916999817,0.0,0.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,0.19000000000000003,0,no triage needed,0.0,0.16000000000000003,0,no triage needed
