userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,category,sub_topic,top_emotion,emotion_confidence,risk_score,priority_level
User_2854,,Today I book a auto my fare is 130rs but auto driver demanded 250rs this so bad experience,1,0,4.555.10003,2024-12-12 16:42:58,,,4.555.10003,Service Issues,Billing & Overcharging,disappointment,0.6610108613967896,3.3050543069839478,Tier 3: Standard Review
User_8145,,cant even add my payment cards shitiest update ever,1,0,4.554.10001,2024-12-02 02:33:28,,,4.554.10001,Service Issues,Wait Times & Delays,annoyance,0.550816535949707,3.304899215698242,Tier 3: Standard Review
User_5851,,It's the worse app and by day by day it become more worse than I think. It takes much time to finding a driver and when I finally found one the driver cancel the trip. I really don't want to give them a single star but I have no option.,1,1,4.554.10001,2024-12-06 08:50:09,,,4.554.10001,Service Issues,Driver Professionalism,annoyance,0.4331628680229187,3.2921243886974576,Tier 3: Standard Review
User_7118,,10-30 minutes waiting time still no cab was booked. What's the use of such low rates if no one was to come. Very poor service.,1,0,,2024-12-03 19:58:43,,,,Service Issues,Wait Times & Delays,disappointment,0.6579206585884094,3.289603292942047,Tier 3: Standard Review
User_3607,,"I literally have a brand new Samsung, and everything else works fine but this app won't even start on my phone ????? so now uber has become completely useless to me....",1,0,4.555.10003,2024-12-10 22:49:15,,,4.555.10003,Service Issues,App UI & Technical Feedback,annoyance,0.5480970144271851,3.2885820865631104,Tier 3: Standard Review
User_8200,,"Worthless....drivers are rude, they cancel and uber charge us. Cheaters.",1,0,,2024-12-01 23:45:08,,,,Service Issues,Billing & Overcharging,annoyance,0.5479556322097778,3.287733793258667,Tier 3: Standard Review
User_3914,,"Worst service, waiting time is too too long even nearby location plz improve your services.",2,0,4.555.10003,2024-12-10 09:29:34,,,4.555.10003,Service Issues,Wait Times & Delays,annoyance,0.547905445098877,3.2874326705932617,Tier 3: Standard Review
User_8692,,Worst app with no proper invoice and if you pay 100 rupees for a ride you will see only 10 rupees in the invoice.,1,0,4.554.10001,2024-12-01 04:59:19,,,4.554.10001,Service Issues,Billing & Overcharging,disgust,0.46932196617126465,3.2852537631988525,Tier 3: Standard Review
User_11441,,Not working as it used to on the same phone! Force closes & freezes on Android 10!,1,0,4.553.10000,2024-11-26 00:20:42,,,4.553.10000,Service Issues,Wait Times & Delays,disappointment,0.656938374042511,3.284691870212555,Tier 3: Standard Review
User_7344,,Very bad service 😔,1,0,4.554.10001,2024-12-03 12:02:12,,,4.554.10001,Service Issues,Wait Times & Delays,disgust,0.46862706542015076,3.2803894579410553,Tier 3: Standard Review
User_205,,"The worst app ever..they don't even deserve 1 star rating. Their drivers fooled people and take more than double amount as compared to the actual fare shown in the app and when we try to ask for help from customer service they just say ""Thank you for understanding and providing the feedback of the driver. We can't refund the amount as it was done outside the service "" ... ridiculous",1,0,4.556.10005,2024-12-18 05:37:42,,,4.556.10005,Service Issues,Billing & Overcharging,annoyance,0.5463142991065979,3.2778857946395874,Tier 3: Standard Review
User_8254,,"The worst e-hailing service ever! This company keeps deducting more money after I’ve completed a ride. They often charge me over R20 extra for most of my trips. Mind you, the trips follow the exact same route, the driver doesn’t wait, and there’s never any traffic. Every time I query these unjustified deductions, I get an automated email claiming there’s no mistake. It’s infuriating! I’m the one losing money here, and they refuse to take accountability. Stop scamming your customers and fix this",1,0,,2024-12-01 21:58:01,,,,Service Issues,Billing & Overcharging,annoyance,0.5460975766181946,3.2765854597091675,Tier 3: Standard Review
User_2882,,Unable to create a ride what's wrong with that. Waste of time.,1,0,4.556.10005,2024-12-12 15:40:49,,,4.556.10005,Service Issues,Emergency/Safety Concerns,annoyance,0.5459584593772888,3.275750756263733,Tier 3: Standard Review
User_11672,,bad experience today....driver cancelled my trip as he was on the wrong location...had to take another vehicle to pick up my kid but got good support from uber...,4,0,4.553.10000,2024-11-25 14:53:06,,,4.553.10000,Service Issues,Emergency/Safety Concerns,disappointment,0.6550161242485046,3.275080621242523,Tier 3: Standard Review
User_4335,,Uber has changed for the WORST over the past recent years. They way over charge every passenger and charge insane surge type prices on riders from the Airports and events all while drastically reducing driver pay and then guilting passengers into feeling the need to tip and tip excessively to supplement the drivers pay FOR UBER who is screwing us BOTH! All put in place and enforced by the above stated pirate screw the customers and drivers billing practices. Uber started as a good idea then..,2,0,4.555.10003,2024-12-09 10:56:15,,,4.555.10003,Service Issues,Billing & Overcharging,annoyance,0.545821487903595,3.27492892742157,Tier 3: Standard Review
User_7733,,Worst app ever endless cancellation and can't even exit the situation the app just keeps on going to find other rides.,1,0,4.554.10001,2024-12-02 18:52:05,,,4.554.10001,Service Issues,Wait Times & Delays,annoyance,0.5454055070877075,3.272433042526245,Tier 3: Standard Review
User_3262,,"This app used to be the standard and I used it for years, but I don't know what happened lately. Several minutes just to find someone to accept a ride, 20 to 30 minute wait times for them to get their, and prices higher than they ever were before",2,1,4.555.10003,2024-12-11 18:40:01,,,4.555.10003,Service Issues,Wait Times & Delays,confusion,0.8596296906471252,3.272036252501321,Tier 3: Standard Review
User_4246,,Worst experience ever.. Booked a cab for the airport. The payment was done by UPI and trip was completed but not it shows pending amount. Neither any of the help suggestions works nor the Uber wants to resolve this issue due to which I'm not able to book shuttle or cab.,1,1,4.555.10003,2024-12-09 14:57:48,,,4.555.10003,Service Issues,Wait Times & Delays,disappointment,0.515765905380249,3.2719767074611905,Tier 3: Standard Review
User_5066,,"Who charges 542 rupees for 8km, it's a very useless app",1,0,4.555.10003,2024-12-07 21:49:19,,,4.555.10003,Service Issues,Billing & Overcharging,annoyance,0.544420063495636,3.266520380973816,Tier 3: Standard Review
User_3457,,Terrible app. Cabs are never available. Drivers keep cancelling rides. Rude drivers. Nothing is improving in this app. Uber just charges exorbitant prices. No concern about service.,1,2,,2024-12-11 09:04:22,,,,Service Issues,Billing & Overcharging,annoyance,0.36051145195961,3.26168100042577,Tier 3: Standard Review
User_1964,,Worst app ever,1,0,4.555.10003,2024-12-14 13:00:36,,,4.555.10003,Service Issues,App UI & Technical Feedback,disgust,0.4650959372520447,3.2556715607643127,Tier 3: Standard Review
User_8025,,Worst app ever,1,0,,2024-12-02 09:20:14,,,,Service Issues,App UI & Technical Feedback,disgust,0.4650959372520447,3.2556715607643127,Tier 3: Standard Review
User_8921,,Worst app ever,1,0,4.554.10001,2024-11-30 18:54:51,,,4.554.10001,Service Issues,App UI & Technical Feedback,disgust,0.4650959372520447,3.2556715607643127,Tier 3: Standard Review
User_9384,,Worst app ever,1,0,4.554.10001,2024-11-29 22:51:24,,,4.554.10001,Service Issues,App UI & Technical Feedback,disgust,0.4650959372520447,3.2556715607643127,Tier 3: Standard Review
User_1109,,Very rude behaviour of drivers. They continually force customer to cancel the ride so that customers and don't even help the customer also.,1,0,4.556.10005,2024-12-16 05:30:36,,,4.556.10005,Service Issues,Wait Times & Delays,annoyance,0.5425242185592651,3.255145311355591,Tier 3: Standard Review
User_3693,,"This review is related to uber transport cars and autos. Rates are ok, except for the cancellation charges which are totally irritating....Not all cancellations are customers fault....99 percent the cancellation issue is not related to customer.....if this issue is addressed uber would be the most preferred.",4,1,4.555.10003,2024-12-10 19:20:29,,,4.555.10003,Service Issues,Value for Money,annoyance,0.42607608437538147,3.249603686812234,Tier 3: Standard Review
User_10682,,servies are getting worst day by day charging more amount then quoted.,1,0,4.553.10000,2024-11-27 12:14:50,,,4.553.10000,Service Issues,Billing & Overcharging,annoyance,0.5409336090087891,3.2456016540527344,Tier 3: Standard Review
User_9512,,Many times you return money and charge back more for 10 days old trips. Stop fooling people!,2,0,4.554.10001,2024-11-29 19:00:03,,,4.554.10001,Service Issues,Billing & Overcharging,annoyance,0.5407167673110962,3.244300603866577,Tier 3: Standard Review
User_5147,,Bloody worst app useless and unreliable.,1,0,4.552.10000,2024-12-07 18:30:01,,,4.552.10000,Service Issues,App UI & Technical Feedback,anger,0.36031442880630493,3.2428298592567444,Tier 3: Standard Review
User_7150,,"All they do is rob you of your money and never return it. They overcharge for trips, drivers will cancel rides in front of you, and you still get charged a cancelation fee. Their customer support is even worse. This app is a real life scam",1,0,4.551.10000,2024-12-03 19:00:12,,,4.551.10000,Service Issues,Billing & Overcharging,annoyance,0.5402016043663025,3.241209626197815,Tier 3: Standard Review
User_677,,"Worst service. , i booked car for an emergency but car not mooved from current place from 20 min. , i called him but didnt pick my call & it happen for twice time for same ride & i am facing this issue every time . driver called you & ask where you want to go then after he cancle or he request for cancle this ride. Drivers are completly shameless. Poor service . I request to uber please close this app",1,0,4.556.10005,2024-12-17 03:08:50,,,4.556.10005,Service Issues,Wait Times & Delays,annoyance,0.5399677753448486,3.239806652069092,Tier 3: Standard Review
User_11057,,"it has gone bad, i paid directly to the driver on phonepe as driver asked me to, and now the same charge is showing me on the uber app,",1,0,4.276.10001,2024-11-26 19:13:16,,,4.276.10001,Service Issues,Billing & Overcharging,disappointment,0.6476677060127258,3.238338530063629,Tier 3: Standard Review
User_6128,,"Longtime uber user and I've usually had no problems, but a recent ride I had soured my mood towards uber. I booked a ride a day in advance and the price was $21, but I ended up being charged $36 after the ride the next day. Straight up robbed $15 with no refund. Also had an issue where I booked a ride and had 3 drivers cancel on me and had to place a ride AGAIN at a higher price. Makes me reconsider not wanting to use uber if this happens again.",1,1,4.549.10000,2024-12-05 17:21:46,,,4.549.10000,Service Issues,Billing & Overcharging,disappointment,0.5089917182922363,3.238105772021127,Tier 3: Standard Review
User_7304,,I using uber from last 6 yrs initially the service was excellent but now it's becoming poor day to day,2,0,4.553.10000,2024-12-03 13:09:59,,,4.553.10000,Service Issues,Value for Money,disappointment,0.6469416618347168,3.234708309173584,Tier 3: Standard Review
User_2543,,The worst app to book a ride...I always book cab from my location to office but they always charge different.,1,0,4.555.10003,2024-12-13 09:30:52,,,4.555.10003,Service Issues,Billing & Overcharging,annoyance,0.538923442363739,3.233540654182434,Tier 3: Standard Review
User_7184,,This service gets worse every year. Wait times get worse. Pickup times are never accurate. Drop off time are never accurate. Ride got a little cheaper but at the cost of taking it from the driver's and making the quality of service decline. 👎,1,0,4.554.10001,2024-12-03 18:07:32,,,4.554.10001,Service Issues,Value for Money,annoyance,0.5388749241828918,3.233249545097351,Tier 3: Standard Review
User_10211,,Poor service. After trip confirmation auto driver ask for extra money through message.,1,0,4.554.10001,2024-11-28 10:13:41,,,4.554.10001,Service Issues,Billing & Overcharging,disappointment,0.6455146074295044,3.227573037147522,Tier 3: Standard Review
User_5983,,They have gotten worse will pay you $8.00 for a 45 minute ride,1,0,4.492.10000,2024-12-05 23:19:14,,,4.492.10000,Service Issues,Value for Money,disgust,0.46107497811317444,3.227524846792221,Tier 3: Standard Review
User_6294,,It used to be my go to app but now it is near to useless because no one accepts the request.,1,0,4.552.10000,2024-12-05 10:20:24,,,4.552.10000,Service Issues,Value for Money,disappointment,0.6432052254676819,3.2160261273384094,Tier 3: Standard Review
User_4367,,Worst app Auto and cab not available at night whenever needed Shows long waiting time,1,0,4.555.10003,2024-12-09 09:39:51,,,4.555.10003,Service Issues,Wait Times & Delays,disgust,0.4586414098739624,3.210489869117737,Tier 3: Standard Review
User_6189,,"I have been using Uber for nearly one and a half year , today is the worst trip I have ever had, the driver is too rude, please verify the driver backgrounds and also please improve your payment methods it would be helpful for both the drivers and the passengers",1,0,4.554.10001,2024-12-05 14:35:57,,,4.554.10001,Service Issues,Value for Money,annoyance,0.5348752737045288,3.209251642227173,Tier 3: Standard Review
User_6204,,"Useless app and no cust care contact to resolve issues. I have opened ticket since long for trip not ended but NO ACTION, SUCH A POOR UBER",1,0,4.531.10001,2024-12-05 14:11:53,,,4.531.10001,Service Issues,Wait Times & Delays,annoyance,0.5344957113265991,3.2069742679595947,Tier 3: Standard Review
User_2044,,"Worst app ever i experienced,so much disturbing , and customer service is toooo bad they never help you. Always the fare prices increase on destination 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻 RAPIDO IS MUCH BETTER",1,0,4.555.10003,2024-12-14 09:34:47,,,4.555.10003,Service Issues,Billing & Overcharging,annoyance,0.5343249440193176,3.2059496641159058,Tier 3: Standard Review
User_159,,"Charged more than what was shown, no customer support for regular customers. Highly unprofessional.",1,0,4.527.10000,2024-12-18 09:19:52,,,4.527.10000,Service Issues,Billing & Overcharging,annoyance,0.5340422987937927,3.2042537927627563,Tier 3: Standard Review
User_3563,,Complete rip off and they take to long to pick you up there prices are outrageous they charge me 23 dollars to the corner and back they give no deals ready to delete my account,1,0,4.555.10003,2024-12-11 00:50:58,,,4.555.10003,Service Issues,Billing & Overcharging,annoyance,0.5340127348899841,3.204076409339905,Tier 3: Standard Review
User_5692,,Their services have really gone very bad .,1,0,4.555.10003,2024-12-06 16:11:11,,,4.555.10003,Service Issues,Emergency/Safety Concerns,disappointment,0.6407353281974792,3.2036766409873962,Tier 3: Standard Review
User_3538,,Erroneous messages,1,0,4.555.10003,2024-12-11 02:46:15,,,4.555.10003,Service Issues,Wait Times & Delays,annoyance,0.5339105129241943,3.203463077545166,Tier 3: Standard Review
User_4622,,"Hello Uber Team, I am experiencing an issue with a payment that is still reflecting in my Uber account, even though the payment was already made to the driver. Because of this issue, I cannot use the application. Additionally, when I tried to contact the call center, I did not receive any response. This is my first time facing such an issue, and I find it very irresponsible. Please check with the driver and ensure that this payment is cleared from my Uber account.",1,2,4.555.10003,2024-12-08 20:06:51,,,4.555.10003,Service Issues,Value for Money,disappointment,0.4201648533344269,3.1994365553402444,Tier 3: Standard Review
User_946,,"Never available in emergency, very poor service",1,0,4.553.10000,2024-12-16 14:39:01,,,4.553.10000,Service Issues,Emergency/Safety Concerns,disappointment,0.6396390795707703,3.1981953978538513,Tier 3: Standard Review
User_6043,,"Very poor, I had already paid to driver, still app is asking me pay again in app. Poor customer very difficult to even reacg and no resolution no response nothing.. Tried to connect on social media.. Same no response.. Malpractices.. To make me payment twice for same ride.",1,0,4.554.10001,2024-12-05 20:41:57,,,4.554.10001,Service Issues,Billing & Overcharging,disappointment,0.6390891671180725,3.1954458355903625,Tier 3: Standard Review
User_4105,,I always used Uber go cab......simple Uber cars are not good Conditions are worst....,5,0,4.555.10003,2024-12-09 21:09:39,,,4.555.10003,Service Issues,Emergency/Safety Concerns,disgust,0.45647984743118286,3.19535893201828,Tier 3: Standard Review
User_2315,,Worst app. Just playing by it's monopoly. One would wait for the driver for 5-10min just to get cancelled after that waiting time. Absolutely a time waste.,1,0,4.555.10003,2024-12-13 19:49:38,,,4.555.10003,Service Issues,Wait Times & Delays,annoyance,0.532101571559906,3.192609429359436,Tier 3: Standard Review
User_4483,,"Very dissatisfied with Uber rn because I'm trying to get to work and the previous driver cancelled after making me wait 20/mins now I have to wait another 20/mins for the next driver, about to cause me to be very late for work and look bad in my company's eyes for not being on time... Ugh",3,0,4.554.10001,2024-12-09 01:52:29,,,4.554.10001,Service Issues,Wait Times & Delays,disappointment,0.6380429267883301,3.1902146339416504,Tier 3: Standard Review
User_2793,,"When all goes smoothly it's fine enough, but the app can leave you high and dry late on the streets by deceptively indicating availability and taking bookings, when, in fact, no driver has been secured, or even worse suggesting one is coming so you to wait, but then drops the booking after some time. Also has really distracting ads / promotional slider right at the point that you are trying to get important booking info which is a total accessibility fail.",1,11,4.555.10003,2024-12-12 19:47:15,,,4.555.10003,Service Issues,Wait Times & Delays,neutral,0.7004243731498718,3.185331022937872,Tier 3: Standard Review
User_4206,,Since so many years I was using uber and I was having good experience with it but since 1 wk I am trying to book uber to go office almost 4- 5 drivers cancelled the ride. Really horrible service now a days and not able to reach customer care immediately on the phone call.Uber should not do tie up with such auto drivers. Once I will check if the uber resolve this issue then I can reinstall the app and book cabs again. Other reviews are from other places in mumbai also need such services.,1,3,4.554.10001,2024-12-09 16:36:23,,,4.554.10001,Service Issues,General Customer Support,disappointment,0.35955414175987244,3.184065069919253,Tier 3: Standard Review
User_693,,"Very unreliable when you have to go to work because drivers constantly cancel on you, I've had 3 drivers cancel my ride when I had to be to work and it resulted in me being extremely late.",1,0,,2024-12-17 02:27:08,,,,Service Issues,Wait Times & Delays,disappointment,0.6353843808174133,3.1769219040870667,Tier 3: Standard Review
User_5271,,"Terrible experience with Uber South Africa. I have forgotten my keys in the Uber. From the moment I have tried the option to contact the driver, his number does not exist. Clearly Uber does not screen their drivers. I have offered a reward to get my keys back, I have pleaded and tried everything. Uber support does not care and does nothing to help me. They are now ignoring me. If this is how they treat a their customers, do not expect any help from them for a more serious incident.",1,2,4.554.10001,2024-12-07 13:07:46,,,4.554.10001,Service Issues,Emergency/Safety Concerns,disappointment,0.4155952036380768,3.176588306858494,Tier 3: Standard Review
User_7572,,"Had a very bad experience with uber everytime I book the cab it shows me lower price and when the trip got completed they show double price, very much dissatisfied they are doing fraud....",1,0,4.554.10001,2024-12-03 00:06:08,,,4.554.10001,Service Issues,Billing & Overcharging,disappointment,0.6347623467445374,3.1738117337226868,Tier 3: Standard Review
User_5835,,Uber sucks now. they don't hire good workers who care about their rides but hire ones who don't cancel rides so that they can price gouge.,1,0,4.554.10001,2024-12-06 09:37:38,,,4.554.10001,Service Issues,Billing & Overcharging,annoyance,0.5285020470619202,3.171012282371521,Tier 3: Standard Review
User_8132,,I very disappointed at Uber bc I of course don't have a vehicle so I depend on Uber for rides the prices have been high lately so now I'm having to walk with groceries and I have health issues bad it makes it harder on me and something needs to change I don't have family to help me and I don't have friends at all Uber you need to help people better not everyone has thousands of thousands of dollars and shouldn't have to struggle this way it's to hard on me,1,0,4.554.10001,2024-12-02 03:41:29,,,4.554.10001,Service Issues,Billing & Overcharging,disappointment,0.6341501474380493,3.1707507371902466,Tier 3: Standard Review
User_8297,,Worst app no intime taxi will come.refer Rapido,1,0,4.552.10000,2024-12-01 20:23:13,,,4.552.10000,Service Issues,Wait Times & Delays,disgust,0.4528202712535858,3.1697418987751007,Tier 3: Standard Review
User_2820,,"I had to cancel rides twice in a row because every driver goes to make a stop previous. And I'm still waiting 25!!!!!!! minutes later. You shouldn't allow drivers to take 2 rides at a same time. Besides, many times these drivers are local cab service that either try to cancel your ride and charge you cash or b!tch the whole ride about how Uber takes their jobs... while working with Uber and trying to turn it into their sh!tty service. PLEASE RATE LOW ON THIS, Uber is turning into a mess.",1,0,4.533.10001,2024-12-12 18:33:17,,,4.533.10001,Service Issues,Wait Times & Delays,annoyance,0.5280641913414001,3.168385148048401,Tier 3: Standard Review
User_8811,,"The service is becoming horrendous. Having been told by 2 drivers that they won't accept anything below a £10 fare I'm left waiting for ages before I give up & go elsewhere. I've even had drivers accept my request then cancel minutes later which causes me to be late for work sometimes. Used to be a 1st class service now it's just not worth using. Even right now I'm needing to go somewhere, costs less than £7, nothing unless I want to now pay £22.85 for a 10 min journey that was £7 5 minutes ago",1,1,4.554.10001,2024-11-30 22:55:23,,,4.554.10001,Service Issues,Wait Times & Delays,annoyance,0.4121834635734558,3.1662479620006803,Tier 3: Standard Review
User_9453,,GPS messes up. Switches pick up and destination spots. No customer services.,2,0,4.553.10000,2024-11-29 20:50:59,,,4.553.10000,Service Issues,General Customer Support,annoyance,0.5269923806190491,3.1619542837142944,Tier 3: Standard Review
User_8207,,Worst service ever.. their captain always refuse to accept ride on time.. they are never available on time and sometimes the amount shown in dashboard doesn't even match the amount they ask for.. also i booked a ride on time for my train and for 5-10 Mins they were rejecting the ride and when one of them accepted they also rejected on their way and at the last moment I couldn't board my train.. don't trust them please.. they are worst!!!!!!!!,1,1,4.554.10001,2024-12-01 23:32:34,,,4.554.10001,Service Issues,Wait Times & Delays,annoyance,0.4104118347167969,3.1556181888607266,Tier 3: Standard Review
User_4576,,Really disappointed with service and the riders are unprofessional and they use bad language after accepting the ride they don't come and tell us to cancel Uber don't have any safety.... I raised a complaint but they didn't solve it but in rapido is we raise any complaint they will solve immediately... Uber is worse....,1,0,4.555.10003,2024-12-08 22:06:19,,,4.555.10003,Service Issues,General Customer Support,disappointment,0.6300557851791382,3.150278925895691,Tier 3: Standard Review
User_1537,,"Uber used to be fantastic, but unfortunately these days it can take you an age just to find a driver. It's made worse by the app pretending that a driver is nearby, when actually no one has accepted you.",2,1,4.556.10005,2024-12-15 09:19:58,,,4.556.10005,Service Issues,Wait Times & Delays,disappointment,0.4902600347995758,3.1444473545578244,Tier 3: Standard Review
User_7753,,I'm not able to pay my outstanding balance because no payment option no proper support from Uber,1,0,4.554.10001,2024-12-02 18:12:09,,,4.554.10001,Service Issues,Wait Times & Delays,disappointment,0.6269395351409912,3.134697675704956,Tier 3: Standard Review
User_9151,,Worst app ever rider charge shows less and when trip gets over driver charge is double price of our price,1,0,,2024-11-30 10:27:52,,,,Service Issues,Billing & Overcharging,disgust,0.4476012587547302,3.1332088112831116,Tier 3: Standard Review
User_3440,,Worst app. They literally loots your money without any orders. Tried contacting them multiple times but they never responds and doesn't refund. Money looters.,1,1,4.494.10000,2024-12-11 09:57:21,,,4.494.10000,Service Issues,Billing & Overcharging,annoyance,0.4062182307243347,3.1304565649059537,Tier 3: Standard Review
User_9210,,The driver not came on time that's I cancelled the trip now I booked new trip they charge 87rs worst experience,1,0,4.553.10000,2024-11-30 08:04:36,,,4.553.10000,Service Issues,Wait Times & Delays,annoyance,0.5214775204658508,3.128865122795105,Tier 3: Standard Review
User_6367,,"30 November ko sonipat ke liye Uber li thi Jo address dala Tha use pahle utarna pada or koi Traffic bhi, nahi, tha time se pehle hi Aye phir bhi uber ne extra charge ki. Mene driver ko kaha Ki main to destinations, pehale utar Rahi hu to jitna pahle dikha raha tha us se jada kese le sakta hai to wo bola ye to Uber hi dikha raha h me isme kuch nahi Kar sakta Very disappointing.seedha seedha loot macha Rakhi hai pahle bhi Kai bar esa hua h tab mujhe laga Traffic ki wajah se late hua hoga isiliye",1,0,4.554.10001,2024-12-05 06:44:34,,,4.554.10001,Service Issues,Wait Times & Delays,disappointment,0.6256123781204224,3.128061890602112,Tier 3: Standard Review
User_9701,,Worst service now a days. Had accident while traveling also another time drive behaved very rudely and asked for extra money. Raised multiple complaint against them but no action taken till the date. No concern and no safery for passengers at all.,1,0,4.554.10001,2024-11-29 11:32:03,,,4.554.10001,Service Issues,Emergency/Safety Concerns,annoyance,0.5211897492408752,3.1271384954452515,Tier 3: Standard Review
User_9797,,Never able to book a ride in the early hours.,1,0,4.553.10000,2024-11-29 06:55:48,,,4.553.10000,Service Issues,Emergency/Safety Concerns,disappointment,0.6252079606056213,3.1260398030281067,Tier 3: Standard Review
User_7894,,I am really very upset with this app...it glitches too much firstly it wasn't open then is cleared my app history and then when i book cab i have already received the otp and driver details but it again start the process of finding driver...it waste my time .,1,0,,2024-12-02 13:30:27,,,,Service Issues,App UI & Technical Feedback,disappointment,0.6250709891319275,3.1253549456596375,Tier 3: Standard Review
User_5286,,The Worst app you can ever imagine They can't even book a ride even after paying in cash. Its not even capable of booking.,1,0,4.497.10001,2024-12-07 12:08:20,,,4.497.10001,Service Issues,Wait Times & Delays,annoyance,0.5207414627075195,3.124448776245117,Tier 3: Standard Review
User_2835,,Can't get proper help,1,0,4.556.10005,2024-12-12 17:49:55,,,4.556.10005,Service Issues,Emergency/Safety Concerns,disappointment,0.6247720122337341,3.1238600611686707,Tier 3: Standard Review
User_4553,,Don't install this uber app.. totally waste of time because drivers no one accepting online payment but you are giving online discount then why this offer ... And there is complaint number and customer service... Totaly waste service.. without proper customer service then why you running this service...I can't able to complaint against drivers and no one giving proper solution.. so please give me any suggestions to provide before one star so that I will minus star to this worst service,1,0,4.555.10003,2024-12-08 22:34:51,,,4.555.10003,Service Issues,App UI & Technical Feedback,annoyance,0.5204369425773621,3.1226216554641724,Tier 3: Standard Review
User_3960,,Very worst experience while booking and thier payment process is very bad,1,0,4.555.10003,2024-12-10 05:48:22,,,4.555.10003,Service Issues,Wait Times & Delays,disgust,0.44537609815597534,3.1176326870918274,Tier 3: Standard Review
User_11333,,Multiple times when my order is canceled. The only reply is that we are working on these situations. App is slowly getting worse and the customer just has yo feal with it although uber applies high charges for their service. Terrible.,1,2,4.553.10000,2024-11-26 07:40:09,,,4.553.10000,Service Issues,Billing & Overcharging,disgust,0.2884022891521454,3.1174283127331277,Tier 3: Standard Review
User_4362,,Worst app. No driver accept the ride and then after accepting and wasting 10-15 mins they cancel the ride at their own end. Worst than worst app and service it has started.,1,0,4.555.10003,2024-12-09 09:51:12,,,4.555.10003,Service Issues,Wait Times & Delays,disgust,0.4451119005680084,3.115783303976059,Tier 3: Standard Review
User_8144,,"There are no support at all and many steps just to reach anything in the app, I paid extra of my fees 14 pounds and driver write in that pay less than my fees 14 pounds and I tried to reach any customer service two days and no support at all.",1,0,4.554.10001,2024-12-02 02:38:18,,,4.554.10001,Service Issues,App UI & Technical Feedback,disappointment,0.6230708360671997,3.1153541803359985,Tier 3: Standard Review
User_2565,,"Very bad app, I tried a lot but never booked any ride.",1,0,4.539.10000,2024-12-13 08:18:48,,,4.539.10000,Service Issues,Emergency/Safety Concerns,disappointment,0.6217029094696045,3.1085145473480225,Tier 3: Standard Review
User_7708,,"Very bad experience wait time is always too long drivers first accept the request ride then after cancel it chutiya Uber, bhadwe driver.",1,0,,2024-12-02 19:59:26,,,,Service Issues,Wait Times & Delays,disappointment,0.621575117111206,3.1078755855560303,Tier 3: Standard Review
User_10568,,Absolutely atrocious customer support,1,1,4.553.10000,2024-11-27 17:06:42,,,4.553.10000,Service Issues,Wait Times & Delays,annoyance,0.4023462235927582,3.1072245221164945,Tier 3: Standard Review
User_11780,,I have been a regular customer of uber from last 8 years and for the first time I am being unhappy with the services.Its been more than 30 mins and no driver have been assigned to me.Although it's a office time.and I am facing it since 1 week.Kindly check and resolve.,1,0,4.553.10000,2024-11-25 09:54:23,,,4.553.10000,Service Issues,Wait Times & Delays,disappointment,0.6207633018493652,3.103816509246826,Tier 3: Standard Review
User_9594,,Waiting time is too long I hv been trying from atleast 30 to 45 minutes no one is ready to come I tried to cancel and then agn do it but still no one is accepting What a rubbish app 1 guy accepted my request and then cancelled it for some nonsense reason I am gonna tell everyone to to not download this app and give 1 star to it I hv many contacts So don't try to act smart Uber app It's a rubbish and the worst app ever I hv seen in my life Ola is way much better that this,1,0,4.554.10001,2024-11-29 16:09:59,,,4.554.10001,Service Issues,Wait Times & Delays,annoyance,0.5171581506729126,3.1029489040374756,Tier 3: Standard Review
User_432,,Worst app. I was having 400 rs coupon but they were still showing the non coupon price. I alived the metro where I was having a seat. But because of there coupon i leaved metro and tried to book metro but then that denied to accept coupon and no response from uber team. The biggest problem was that I was having a trolley and a soldier bag with me and I wasted my 1 hour at out of sukhdev vihar metro station at 11:00 pm night. And we all know that how much delhi is unsafe at night.,1,0,4.556.10005,2024-12-17 18:10:09,,,4.556.10005,Service Issues,Emergency/Safety Concerns,disappointment,0.6194918751716614,3.097459375858307,Tier 3: Standard Review
User_9661,,Worst app when no driver pick up ride when I need and this 1 star I give them so I can write here,1,0,4.554.10001,2024-11-29 12:57:12,,,4.554.10001,Service Issues,Wait Times & Delays,disgust,0.4400355815887451,3.080249071121216,Tier 3: Standard Review
User_2105,,Uber used to be so reliable and a great feeling of always having a backup of getting home when out late. Past few years it has been extremely poor and you're often left stranded with driver cancellations in abundance. Will be looking for alternatives now for sure.,1,2,4.556.10005,2024-12-14 06:06:10,,,4.556.10005,Service Issues,Emergency/Safety Concerns,disappointment,0.3955245912075043,3.0762352447056314,Tier 3: Standard Review
